Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard,LMID_Location,From,Average Area,Std Area,MainName,MainIndex,SubName,SubIndex,Name,SYNONYMS,SMILES,Mass,KEGG_ID,HMDB_ID,Chain
28344.0,1.0,LMST01020005,654.62054,654.618321,21.104,21.8,0.2018348623853213,282.3522,285.6,0.242,1653068.6562,736507.9245,"398.37811,367.33591","398.37811,367.33591","398.37811,367.33591","398.37811,367.33591",1.0,0.556,0.8,1.0,225393.3,400000.2,461474.7,300631.8,0.2219174311926606,0.2219174311926606,0.2219174311926606,0.2219174311926606,0.222,1,LMST01020005_23-24_0_0_ring,G,,,Sterols,ST01,Steryl esters,ST0102,16:0 Cholesterol ester,CE(16:0),CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,624.58453,C11251,HMDB0000885,False
29597.0,1.0,LMST01020008,678.61938,678.618321,20.431,21.22,0.07542703976379,289.3868,291.4,0.539,3509468.0625,3079289.3637,"369.35156,594.52443,310.27404","369.35156,594.52443,310.27404","369.35156,310.27404","369.35156,594.52443,310.27404",1.0,1.0,0.75,0.714,567989.9,1074612.0,1700672.0,758936.1,0.307213519881895,0.307213519881895,0.307213519881895,0.307213519881895,0.307,1,LMST01020008_5-6_0_0_chain,G,,,Sterols,ST01,Steryl esters,ST0102,18:2 Cholesterol ester,CE(18:2);  Cholesteryl linoleate,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,648.58453,C15441,HMDB00610,True
16645.0,1.0,LMST01040129,444.42126,444.419967,10.982,11.16,0.5966836482400301,225.2246,226.2,0.713,3502223.8125,1105570.6476,"395.367207,413.377767","395.367207,413.377767","395.367207,413.377767","395.367207,413.377767",0.429,0.273,0.571,0.5,459821.2,945976.8,967370.2,613758.1,0.654841824120015,0.654841824120015,0.654841824120015,0.654841824120015,0.655,1,LMST01040129_13-14_0_0_ring,G,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,Sitosterol,"beta-Sitosterol; 22,23-Dihydrostigmasterol; b-Sitosterol",CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,414.386165,C01753,HMDB0000852,False
14205.0,1.0,LMST01010095,414.37231,414.37302,8.517,9.06,1.0,215.4279,217.4541627,0.902,203608.6836,64071.3418,383.33082,-1,383.33082,-1,0.333,0.0,0.667,0.0,14157.65,,34067.82,,0.6940000000000001,-1.0,0.8276000000000001,-1.0,0.761,-1,LMST01010095_14-15_0_0_ring,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,22-dehydrocholesterol,"cholesta-5,22-dien-3beta-ol",CC(C)C/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,,,False
15559.0,1.0,LMST01010136,430.40387,430.404318,10.645,13.28,0.0769325327540937,220.5338,221.4504758,1.0,7047375.75,2338436.8879,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.545,0.556,0.5,0.556,949223.8,1898722.0,2051146.0,1283647.0,0.6333865065508189,0.6377865065508188,0.6153865065508188,0.6377865065508188,0.631,-1,LMST01010136_13-14_0_0_ring,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCCC(C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)CC1CC3,400.370515,,,False
15425.0,1.0,LMST01010202,428.38736,428.388669,7.33,7.06,1.0,220.1988,221.8522029,0.988,1179092.7812,547552.7528,386.34172,386.34172,386.34172,386.34172,0.5,0.429,0.462,0.889,119489.2,279214.6,409568.1,188537.5,0.7952,0.7668,0.78,0.9508,0.823,-1,LMST01010202_1-3_0_0_chain,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,4alpha-methylzymosterol,"(3beta,4alpha,5alpha)-4-methylcholesta-8,24-dien-3-ol; 4alpha-Methylzymosterol",CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3,398.354865,C05103,HMDB0001217,True
14205.0,1.0,LMST01010286,414.37231,414.37302,8.517,9.23,0.9934942620577424,215.4279,214.5314322,1.0,203608.6836,64071.3418,383.33082,-1,383.33082,-1,0.333,0.0,0.667,0.0,14157.65,,34067.82,,0.7318988524115485,-1.0,0.8654988524115486,-1.0,0.799,-1,LMST01010286_14-15_0_0_ring,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Cystosterol,,CC(C)CC1CC1(C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,,,False
16478.0,1.0,LMST01010304,442.40216,442.404318,8.598,8.58,1.0,227.2283,227.3668077,1.0,3920971.125,1850910.7366,"368.33116,386.34172",386.34172,"368.33116,386.34172",386.34172,0.571,0.625,0.6,0.5,392352.9,959879.4,1227169.0,603874.6,0.8284,0.8500000000000001,0.8400000000000001,0.8,0.83,-1,LMST01010304_2-4_0_0_chain,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,"(24E)-24,26-dimethyldesmosterol",,CC/C(C)=C(\C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,412.370515,,,True
16478.0,1.0,LMST01010305,442.40216,442.404318,8.598,8.58,1.0,227.2283,227.3668077,1.0,3920971.125,1850910.7366,"368.33116,386.34172",386.34172,"368.33116,386.34172",386.34172,0.571,0.625,0.6,0.5,392352.9,959879.4,1227169.0,603874.6,0.8284,0.8500000000000001,0.8400000000000001,0.8,0.83,-1,LMST01010305_2-4_0_0_chain,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,"(24Z)-24,26-dimethyldesmosterol",,CC/C(C)=C(/C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,412.370515,,,True
15559.0,1.0,LMST01010330,430.40387,430.404318,10.645,12.75,0.3286579344144021,220.5338,221.1968312,1.0,7047375.75,2338436.8879,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.545,0.556,0.5,0.556,949223.8,1898722.0,2051146.0,1283647.0,0.6837315868828805,0.6881315868828806,0.6657315868828805,0.6881315868828806,0.681,-1,LMST01010330_24-25_0_0_ring,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3CC[C@H]4C[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,400.370515,,,False
15434.0,1.0,LMST01010400,428.39066,428.388669,8.44,8.08,1.0,223.7172,223.6652127,1.0,3855621.75,1831727.7883,379.335909,"379.335909,397.346469",379.335909,"379.335909,397.346469",0.1,0.111,0.333,0.222,441176.4,915979.2,1376401.0,619224.1,0.64,0.6444000000000001,0.7332000000000001,0.6888000000000001,0.677,-1,LMST01010400_2-3_0_0_ring,G,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Micaceol,4-methylidene-cholesterol,C=C1C2=CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@@H]4[C@H](C)CCCC(C)C)[C@@]2(C)CC[C@@H]1O,398.354865,,,False
29689.0,1.0,LMST01020003,680.63153,680.63397,19.794,20.51,0.9914916820869328,288.3171,285.8466307,0.933,8435666.875,4276530.0974,"312.28969,369.35156,554.49313,156.17467","312.28969,369.35156,554.49313,156.17467","312.28969,369.35156,554.49313,156.17467","312.28969,369.35156,554.49313,186.14884",0.778,0.875,0.846,0.7,735400.4,1465654.0,2380502.0,1034874.0,0.8826983364173866,0.9214983364173864,0.9098983364173868,0.8514983364173866,0.891,-1,LMST01020003_8-9_0_0_chain,G,,,Sterols,ST01,Steryl esters,ST0102,18:1 Cholesterol ester,CE(18:1),CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,650.60018,C14641,HMDB00918,True
29494.0,1.0,LMST01020009,676.59784,676.602672,19.693,21.18,0.6273726705878004,286.7357,287.8412265,1.0,112468.334,81561.4788,-2,554.49313,-1,369.35156,0.0,1.0,0.0,1.0,,35450.78,,16590.47,-1.0,0.9254745341175602,-1.0,0.9254745341175602,0.925,-1,LMST01020009_8-9_0_0_chain,G,,,Sterols,ST01,Steryl esters,ST0102,18:3 Cholesterol ester,CE(18:3),CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,646.56888,,HMDB10370,True
30826.0,1.0,LMST01020014,702.62158,702.618321,20.373,21.87,0.6202188730158735,293.7438,297.1982318,0.795,132288.084,15963.5607,334.27404,-2,-2,618.52443,0.5,0.0,0.0,0.5,33025.11,,,44586.41,0.6420437746031749,-1.0,-1.0,0.6420437746031749,0.642,-1,LMST01020014_5-6_0_0_chain,G,,,Sterols,ST01,Steryl esters,ST0102,20:4 Cholesterol ester,CE(20:4),CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,672.58453,,HMDB06726,True
15434.0,1.0,LMST01030099,428.39066,428.388669,8.44,8.86,1.0,223.7172,222.6265599,1.0,3855621.75,1831727.7883,379.335909,"379.335909,397.346469",379.335909,"379.335909,397.346469",0.1,0.111,0.333,0.222,441176.4,915979.2,1376401.0,619224.1,0.64,0.6444000000000001,0.7332000000000001,0.6888000000000001,0.677,-1,LMST01030099_12-13_0_0_ring,G,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,Chalinasterol,Ostreasterol,C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,398.354865,C15781,HMDB06849,False
15425.0,1.0,LMST01030109,428.38736,428.388669,7.33,7.85,1.0,220.1988,223.0503844,0.741,1179092.7812,547552.7528,358.31042,358.31042,358.31042,358.31042,0.7,0.643,0.615,0.444,119489.2,279214.6,409568.1,188537.5,0.7764,0.7536,0.7424,0.674,0.737,-1,LMST01030109_1-2_0_0_chain,G,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,C/C(=C\C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,398.354865,,,True
15434.0,1.0,LMST01030110,428.39066,428.388669,8.44,7.0,0.6459749748323111,223.7172,225.755023,0.915,3855621.75,1831727.7883,"368.33116,386.34172",386.34172,"368.33116,386.34172","368.33116,386.34172",0.4,0.667,0.5,0.556,441176.4,915979.2,1376401.0,619224.1,0.6551949949664624,0.7619949949664624,0.6951949949664622,0.7175949949664624,0.707,-1,LMST01030110_1-3_0_0_chain,G,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,CC(C)=C(C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,398.354865,,,True
15425.0,1.0,LMST01030137,428.38736,428.388669,7.33,8.99,0.5415772743162199,220.1988,220.9396197,1.0,1179092.7812,547552.7528,358.31042,358.31042,358.31042,358.31042,0.7,0.643,0.615,0.444,119489.2,279214.6,409568.1,188537.5,0.7883154548632441,0.7655154548632441,0.754315454863244,0.685915454863244,0.749,-1,LMST01030137_4-5_0_0_chain,G,,,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,,CCC(C)/C=C/C(C)[C@H]1CCC2=C3CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,398.354865,,,True
14205.0,1.0,LMST01031048,414.37231,414.37302,8.517,8.35,1.0,215.4279,217.2845307,0.938,203608.6836,64071.3418,383.33082,-1,383.33082,-1,0.333,0.0,0.667,0.0,14157.65,,34067.82,,0.7084,-1.0,0.8420000000000001,-1.0,0.775,-1,LMST01031048_14-15_0_0_ring,G,111401.87969999999,130385.03884593099,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,"27-nor-ergosta-5,22E-dien-3beta-ol",CC[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,,,False
14197.0,1.0,LMST01031048,414.37231,414.37302,6.554,7.97,0.6587501598118872,215.6487,217.5870311,0.921,180968.5664,74511.8164,344.29477,-1,344.29477,344.29477,0.25,0.0,0.2,0.333,19027.95,,53415.36,24582.09,0.6001500319623775,-1.0,-1.0,0.6333500319623775,0.617,-1,LMST01031048_4-5_0_0_chain,G,111401.87969999999,130385.03884593099,Sterols,ST01,Ergosterols and C24-methyl derivatives,ST0103,,"27-nor-ergosta-5,22E-dien-3beta-ol",CC[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,,,True
16478.0,1.0,LMST01040131,442.40216,442.404318,8.598,8.13,1.0,227.2283,227.2757223,1.0,3920971.125,1850910.7366,400.35737,400.35737,400.35737,400.35737,0.571,0.5,0.7,0.75,392352.9,959879.4,1227169.0,603874.6,0.8284,0.8,0.88,0.9,0.852,-1,LMST01040131_2-27_0_0_chain,G,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,,,CCC(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)=C(C)C,412.370515,,,True
15853.0,1.0,LMST01010001,416.38797,416.388669,10.343,10.29,0.867382945908306,216.2042,217.1,0.725,168501558.0,64362873.1869,"385.346469,367.335909","385.346469,367.335909","385.346469,367.335909","385.346469,367.335909",0.7,0.478,0.444,0.625,38155870.0,35604360.0,61265070.0,22452430.0,0.796191472954153,0.796191472954153,0.796191472954153,0.796191472954153,0.796,1,LMST01010001_14-15_0_0_ring,H,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Cholesterol,Cholesterol; Cholest-5-en-3-ol; (3beta)-Cholest-5-en-3-ol; Cholesteryl alcohol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.354865,C00187,HMDB0000067,False
15599.0,1.0,LMST01010016,414.37238,414.37302,8.346,8.35,0.9751321792142104,219.6193,219.9,0.915,296146.8008,137715.6035,365.32026,365.32026,-1.0,-1.0,0.5,1.0,0.0,0.0,19285.91,8303.214,,,0.9450660896071053,0.9450660896071053,0.0,0.0,0.945,1,LMST01010016_14-15_0_0_ring,H,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Desmosterol,,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,C01802,HMDB0002719,False
15851.0,1.0,LMST01010089,416.38797,416.388669,10.083,10.0,0.7826095199608453,217.4545,219.4,0.409,686004.1719,364352.2691,-1,"385.346469,367.335909",367.335909,367.335909,0.0,0.8,0.75,1.0,,90232.38,197531.3,53248.09,0.0,0.5958047599804226,0.5958047599804226,0.5958047599804226,0.596,1,LMST01010089_12-13_0_0_ring,H,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Lathosterol,,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.354865,C01189,HMDB0001170,False
32197.0,1.0,LMST01020005,654.61664,654.618321,21.103,21.82,0.1745295141356903,282.0704,285.6,0.176,2272057.1719,1539629.4213,"398.37811,367.33591","623.57613,398.37811,367.33591","398.37811,367.33591","398.37811,367.33591",0.857,0.714,1.0,0.667,405266.3,371706.2,809482.7,198095.2,0.1752647570678451,0.1752647570678451,0.1752647570678451,0.1752647570678451,0.175,1,LMST01020005_23-24_0_0_ring,H,,,Sterols,ST01,Steryl esters,ST0102,16:0 Cholesterol ester,CE(16:0),CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,624.58453,C11251,HMDB0000885,False
33683.0,0.75,LMST01020008,678.61536,678.618321,20.441,21.12,0.1906027263692399,289.0359,291.4,0.459,17622511.75,12607072.4892,"369.35156,594.52443,310.27404","369.35156,594.52443,310.27404","369.35156,226.18014,594.52443,310.27404",-1,0.8,1.0,1.0,0.0,5450218.0,4441424.0,9966542.0,,0.3248013631846199,0.3248013631846199,0.3248013631846199,0.0,0.325,1,LMST01020008_5-6_0_0_chain,H,,,Sterols,ST01,Steryl esters,ST0102,18:2 Cholesterol ester,CE(18:2);  Cholesteryl linoleate,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,648.58453,C15441,HMDB00610,True
17992.0,1.0,LMST01040129,444.42133,444.419967,10.994,11.14,0.6630132039150836,224.8591,226.2,0.605,2029183.1719,1148508.2055,"395.367207,413.377767","395.367207,413.377767","395.367207,413.377767","395.367207,413.377767",0.25,0.444,0.571,0.4,422954.5,343823.8,786158.9,191996.2,0.6340066019575418,0.6340066019575418,0.6340066019575418,0.6340066019575418,0.634,1,LMST01040129_13-14_0_0_ring,H,,,Sterols,ST01,Stigmasterols and C24-ethyl derivatives,ST0104,Sitosterol,"beta-Sitosterol; 22,23-Dihydrostigmasterol; b-Sitosterol",CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,414.386165,C01753,HMDB0000852,False
17036.0,1.0,LMST01010136,430.40393,430.404318,10.653,13.25,0.096561787415529,220.1671,221.4504758,1.0,3782755.4062,2120682.7391,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.5,0.571,0.3,0.333,772313.1,666258.8,1456541.0,360393.3,0.6193123574831059,0.6477123574831058,-1.0,-1.0,0.634,-1,LMST01010136_13-14_0_0_ring,H,,,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCCC(C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)CC1CC3,400.370515,,,False
16946.0,1.0,LMST01010202,428.38748,428.388669,7.361,7.03,1.0,219.8319,221.8522029,0.912,459642.3438,212078.7578,386.34172,386.34172,386.34172,386.34172,0.4,0.667,0.571,0.5,123225.6,53142.68,127044.3,54041.03,0.7248000000000001,0.8316000000000001,0.7932,0.7648,0.779,-1,LMST01010202_1-3_0_0_chain,H,,,Sterols,ST01,Cholesterol and derivatives,ST0101,4alpha-methylzymosterol,"(3beta,4alpha,5alpha)-4-methylcholesta-8,24-dien-3-ol; 4alpha-Methylzymosterol",CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3,398.354865,C05103,HMDB0001217,True
15598.0,1.0,LMST01010286,414.37238,414.37302,8.346,9.2,0.927509125317935,214.3972,214.5314322,1.0,296146.8008,137715.6035,"365.32026,383.33082","365.32026,383.33082",365.32026,"365.32026,383.33082",0.625,0.5,0.2,0.6,59382.91,40334.33,95995.88,24862.23,0.8355018250635871,0.785501825063587,0.665501825063587,0.825501825063587,0.778,-1,LMST01010286_14-15_0_0_ring,H,,,Sterols,ST01,Cholesterol and derivatives,ST0101,Cystosterol,,CC(C)CC1CC1(C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,384.339215,,,False
17893.0,1.0,LMST01010304,442.40561,442.404318,8.616,8.54,1.0,226.7899,227.3668077,1.0,2428101.4375,1167562.6555,386.34172,386.34172,386.34172,386.34172,0.6,0.333,0.4,0.6,775559.7,299377.3,681018.1,318846.6,0.8400000000000001,0.7332000000000001,0.76,0.8400000000000001,0.793,-1,LMST01010304_2-4_0_0_chain,H,,,Sterols,ST01,Cholesterol and derivatives,ST0101,"(24E)-24,26-dimethyldesmosterol",,CC/C(C)=C(\C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,412.370515,,,True
17036.0,1.0,LMST01010330,430.40393,430.404318,10.653,12.73,0.3464638629237697,220.1671,221.1968312,1.0,3782755.4062,2120682.7391,"381.351558,399.362118","381.351558,399.362118","381.351558,399.362118","381.351558,399.362118",0.5,0.571,0.3,0.333,772313.1,666258.8,1456541.0,360393.3,0.669292772584754,0.6976927725847539,-1.0,0.602492772584754,0.656,-1,LMST01010330_24-25_0_0_ring,H,,,Sterols,ST01,Cholesterol and derivatives,ST0101,,,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3CC[C@H]4C[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,400.370515,,,False
33805.0,1.0,LMST01020003,680.63574,680.63397,19.801,20.43,1.0,287.8256,285.8466307,1.0,38717783.0,26745744.2307,"554.49313,369.35156,312.28969,186.14884,156.17467","312.28969,369.35156,554.49313,156.17467","554.49313,369.35156,312.28969,186.14884,156.17467","554.49313,369.35156,312.28969,186.14884,156.17467",0.556,0.667,1.0,0.636,7336313.0,5723825.0,13304000.0,3454908.0,0.8224,0.8668,1.0,0.8544,0.886,-1,LMST01020003_8-9_0_0_chain,H,,,Sterols,ST01,Steryl esters,ST0102,18:1 Cholesterol ester,CE(18:1),CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,650.60018,C14641,HMDB00918,True
33967.0,1.0,LMST01020007,682.65094,682.649619,23.016,20.94,0.3434813478736722,287.3173,291.5336483,0.664,220837.1035,194125.3308,"398.37811,367.33591",398.37811,"398.37811,367.33591",398.37811,1.0,0.5,0.667,1.0,55088.94,56870.38,132484.1,27972.77,0.7342962695747345,-1.0,0.6010962695747345,0.7342962695747345,0.69,-1,LMST01020007_25-26_0_0_ring,H,,,Sterols,ST01,Steryl esters,ST0102,18:0 Cholesterol ester,CE(18:0),CCCCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,652.61583,,HMDB0062461,False
33516.0,1.0,LMST01020009,676.60205,676.602672,21.081,21.08,1.0,288.1404,289.9326232,1.0,242644.0156,120719.3839,-1,"369.35156,308.25839",-1,369.35156,0.0,0.5,0.0,1.0,,53009.04,,35125.5,-1.0,0.8,-1.0,1.0,0.9,-1,LMST01020009_5-6_0_0_chain,H,150499.31316666666,170329.05826116423,Sterols,ST01,Steryl esters,ST0102,18:3 Cholesterol ester,CE(18:3),CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,646.56888,,HMDB10370,True
33516.0,1.0,LMST01020009,676.60205,676.602672,21.081,21.09,1.0,288.1404,287.8412265,1.0,242644.0156,120719.3839,-1,"369.35156,308.25839",-1,369.35156,0.0,0.5,0.0,1.0,,53009.04,,35125.5,-1.0,0.8,-1.0,1.0,0.9,-1,LMST01020009_8-9_0_0_chain,H,150499.31316666666,170329.05826116423,Sterols,ST01,Steryl esters,ST0102,18:3 Cholesterol ester,CE(18:3),CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,646.56888,,HMDB10370,True
35315.0,0.5,LMST01020013,704.63123,704.63397,21.281,21.44,1.0,295.4064,292.5152534,0.876,115702.6523,75891.1236,-1,369.35156,369.35156,-1,0.0,0.5,1.0,0.0,,37996.88,106009.8,,-1.0,0.7504000000000001,0.9504,-1.0,0.85,-1,LMST01020013_11-12_0_0_chain,H,167800.22795,139948.89768904005,Sterols,ST01,Steryl esters,ST0102,20:3 Cholesterol ester,CE(20:3),CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,674.60018,,HMDB06736,True
35315.0,0.5,LMST01020013,704.63123,704.63397,21.281,21.38,1.0,295.4064,293.0096393,0.955,115702.6523,75891.1236,-1,369.35156,369.35156,-1,0.0,0.5,1.0,0.0,,37996.88,106009.8,,-1.0,0.782,0.982,-1.0,0.882,-1,LMST01020013_5-6_0_0_chain,H,167800.22795,139948.89768904005,Sterols,ST01,Steryl esters,ST0102,20:3 Cholesterol ester,CE(20:3),CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,674.60018,,HMDB06736,True
35315.0,0.5,LMST01020013,704.63123,704.63397,21.281,21.43,1.0,295.4064,295.9427231,1.0,115702.6523,75891.1236,-1,369.35156,369.35156,-1,0.0,0.5,1.0,0.0,,37996.88,106009.8,,-1.0,0.8,1.0,-1.0,0.9,-1,LMST01020013_8-9_0_0_chain,H,167800.22795,139948.89768904005,Sterols,ST01,Steryl esters,ST0102,20:3 Cholesterol ester,CE(20:3),CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1,674.60018,,HMDB06736,True
